x1,x2,S
1.5657795312032543,0.5086595430180988,A
-1.7734145388096807,0.4539956314469589,A
1.2328637433090093,-0.2215961699981027,A
0.9956348061178324,-0.690115541151946,A
-1.4855391595222738,0.14116901883264016,B
-1.7564767207463141,-0.23977101289359176,A
1.286842262645503,-1.9097629057462808,A
-1.2794967959138979,-1.0320322451615775,A
-0.06331985971095996,-0.36571678564620924,A
1.3991363816960873,0.9543483290916974,A
0.49527294606859795,0.14563031434388482,A
0.3932297769848273,-0.861982355313375,A
0.8572103535566122,-1.112044254359201,A
0.8353769939022309,1.186142502118831,A
0.2108646020880872,-0.17621305896197587,A
0.4003099083096733,-2.861518370100673,A
0.30225821848546125,-0.11335399783980703,B
-0.05062811305699102,0.7065325128978275,C
-0.07476892156472781,-1.140206856651158,A
-0.14140267082537805,0.06755548408082447,C
0.11493391158101274,0.16191936728506806,A
1.0393690449185533,-1.0860345530341475,A
0.17570045616484992,1.289929698618241,B
-1.7346114969371953,0.17964668078005355,B
-0.5853785019730434,-0.37071038447310495,B
-0.904807503214422,-0.16955071570044408,A
1.8412556144269043,-1.2644303611772136,A
-1.1696100024788274,-1.3019345701635046,A
1.727418286628101,-0.46233970552128695,A
-0.025639060347674214,-0.4027829411062397,A
-0.9444228784030915,-0.2351506466144354,A
2.45824360573656,1.392070920974255,A
-0.8529378177922723,0.6475741030616857,A
-0.8315227726663764,-1.7763676388462208,A
1.0195109176646295,1.1600928466435507,A
1.0460522510478993,-0.46986524921957273,A
-0.16677573400198623,0.7497655536581233,A
0.3914960373481072,-0.3936374712970443,A
-1.6190718201181646,0.11387519414201226,A
1.0790096392361133,-1.1975882890341571,A
0.638759381675977,0.33154169513369264,B
0.7501482632323336,0.8719754997190072,A
-0.694465241925353,-1.616959400164946,A
-0.5335195256828793,0.8891273175270074,A
-0.542003903525971,-0.6940433238576419,C
-1.8213503419246384,1.752647554550939,B
0.8257136414253099,0.7698959812747644,A
0.9677253867794737,0.5767083615434017,A
-0.24432885517952907,-0.16376410412220166,A
-0.4275643645921248,2.634740754415,C
0.5559120312994426,-0.46380044135143456,A
0.4654967741662798,-1.0108689178563175,A
1.504506718589227,-0.6610690958071401,C
0.5010854326224657,1.0659776297431345,B
0.3847685442049928,0.09446999181963821,A
0.010802084856015158,-0.056441096887107134,A
-0.5766984889275022,-0.44948342976970423,A
1.479590373650935,-0.10853663268515668,A
-0.7857962693827731,-0.5162975968615086,A
1.100370680697223,0.6756066331644784,C
0.5603291782322569,-0.25752119890979147,C
0.5733624701729451,-0.643561124950648,A
-0.25961403134577454,0.9698044873917454,A
0.8742776789190644,-0.9819098459508032,A
-0.8555264529085758,0.10870215281340967,A
1.7261323746695099,-1.9155651644689942,B
0.27833293957050426,-1.3760433315731482,A
-0.6343309935255456,-0.3644284180642414,A
-0.4205083434368909,-0.5337959396592085,A
0.007207060376370152,-0.5352555666305784,A
-1.4624573848541527,0.7798696125227764,A
0.7528721671488805,0.843174310022669,B
-1.5407344962640819,0.29891815258415083,B
0.6759788558069234,-1.031202068439585,A
0.009173248182129144,-0.11626664531036575,B
1.8421506585682637,1.924496037012573,A
-1.6643563933302008,2.4939270057279894,B
-0.9152257211533239,0.9806732943274258,A
0.9704979808637308,-0.9956902268418067,A
0.493267793839099,-0.10753374426606396,C
0.5543300046323907,0.2306723023806257,A
1.196339485370247,0.07539954314606226,A
-0.16787406942631122,1.0960642330571804,A
0.5803959648586033,0.7318133943208879,A
-0.6645866722585968,-1.045262781398474,A
-0.5677221432527015,-0.6208213856805886,A
0.7861992686529143,0.9759840502940518,B
-0.15513028953240038,1.4309190188243524,A
1.3684693937651298,0.24339891640053923,A
-0.82189177154304,1.5753766494355401,A
-0.06101735102840823,0.1261651964309746,B
-0.33960502560656863,-0.8897903262971976,A
-1.4686394303152919,0.6328683235572881,A
-0.7834010538966204,3.0595312289968235,A
-1.086073582612479,-1.25738247498137,A
0.5101387156134412,1.5293134789672953,B
0.06458965694322165,0.5722424201872743,A
-1.8435474174587096,-0.6775115456917667,B
-1.073615729137567,-1.895045849947881,A
0.11698023402388695,-2.2428276216104335,A
-1.3221959660874487,-0.537193794013418,A
-0.8312858359510763,0.3964085022070677,A
0.30558019190248,0.8937987459354568,A
0.7523837327126781,1.1408127893613809,A
-0.0019184000090541567,0.3034669008166697,A
0.5115137019191913,0.1416566973910257,A
-0.3971943099170739,-0.3324425343397702,A
-0.8175583983299655,0.4216168299098296,A
-0.09401517408515554,-0.6631737506367649,A
-0.6622448193245927,-1.2103987277827886,A
0.9788413412371997,0.07861766953178756,A
-0.8628000195732701,0.8085477496020183,A
-0.560448809794373,-1.4065006270122327,A
1.021222289219133,-0.5370969895661131,A
-0.4088990902087895,0.04118002034917748,A
1.1425892227901149,0.020037290866311695,A
-1.1991171261452302,0.5438770041121802,A
-0.48498972426172404,1.8879239715294662,A
-0.0011197219978901704,-2.235035497898666,A
0.357364972155674,1.9445977922602284,B
1.5759202885453896,1.8309542887565653,A
-1.0197601853814635,0.9121523959767788,B
-0.7219945397367117,0.2242893994169245,A
-1.2729524287397325,-0.6444557648827163,A
-0.6762466973636153,0.8985552801426162,A
0.8007191216696554,0.2768197293308208,A
-1.3504214180553855,-0.31163943394972,C
-0.746116482942726,0.869675756694491,A
1.1781848528171845,1.056385586030883,C
-0.7552194194170205,-2.739533122289479,A
-1.7669618981300543,1.4216269780822084,B
-0.4012549393198239,-0.7507246182651125,C
1.642660293436234,1.2651599454883269,A
0.02444872191978665,-0.2934030910639739,A
-0.13210121281312523,0.22716279838746606,A
1.600047281319608,0.4224674242372267,A
0.7260290330391413,1.1692701090701714,C
-1.169676001024419,0.7548618924740429,A
-0.29456875466161137,-2.516095195772766,A
-2.128169541985812,-1.0181176115186856,A
0.5312232285925814,0.11379956534029644,A
0.184366707175664,1.950943482686692,C
-1.2690896148598123,-0.027433354183723595,A
0.3044355228138156,-0.7362731165383355,B
0.028326745082940964,-1.599949334084345,C
1.4099062172750279,-0.6816145525304338,A
2.031400164778503,-0.03247432391745505,A
1.0280535653991831,-0.05330286899115438,A
-0.03074383226052982,-0.5840293332220078,A
0.11912392936627762,0.31799869441404743,A
-0.7842585089151799,-0.1250444158598842,B
-0.6100988660571137,2.2996640696148387,A
-0.08973076991161853,1.5452321516965593,C
-0.19562233080768832,0.25928764153490796,B
-1.3213640716452693,-0.44707259186786463,B
0.21053467078924676,1.5860038309598667,A
0.22198277767627117,1.3837203611929991,A
0.6407291102029202,1.6274013394646858,A
-0.059042217305055426,2.390222710651804,A
-0.485396202914123,-0.766461834197669,A
-1.2100528496890341,2.3310246715580702,A
0.8194475726178976,-0.33412073338030845,A
1.249022696873495,0.687692185117782,A
1.9661274713755903,-1.5478328327399113,A
-0.26536010831425455,-0.46252138394282544,A
-1.9736826764086015,1.060327204779694,A
-0.2703965558033584,0.7396312049865622,B
2.3597719343296117,-0.3532436918276083,A
-0.4211529826571552,0.11866416972399602,B
0.9872473529834096,-0.5667130253101499,B
-0.6309615971321306,1.0571892702413659,A
0.37863932383803556,-2.0447282630048207,A
-1.2253917994691081,1.5012358638272103,A
0.4019282830788125,-0.762195931037249,A
-0.17040965723498214,0.013236672801670204,A
0.7357333602801638,-1.3582633948587894,A
-0.8409491386704581,0.27295575486338886,B
-0.09983458049545033,0.5718591826367099,C
-1.2295073973595978,0.3571286762713211,B
1.0915836193774722,0.4868185471492834,A
0.13911173976159188,-0.09588360256597088,A
-0.8348511527715018,-0.07199859243978847,C
1.259705852880406,-0.11902850660012523,A
-0.8898039893484101,-0.4922470887653863,A
0.20085029727593015,-0.37351399718084694,A
0.4853032830631407,0.5228437607490304,A
0.8889831804046482,1.4235594722650329,A
0.9958587243723608,-0.9342390641479599,A
-0.9035344465762722,-0.07577147645982442,A
-0.4511753572394145,-1.1383267269609427,A
-0.44169179417299426,-0.474512933619039,A
-0.6718477397612058,-0.3157894861550056,A
1.178450850318331,0.19923804124923924,A
2.4718090760554694,0.17050818601964934,B
-0.29006577393725175,0.004132882654866092,A
0.25649197844354,0.43525395717106363,A
2.0767113258590237,-0.8453204649775686,B
0.8590460581777356,0.20775059761412384,A
-1.5710977425706176,0.7706987820947633,B
1.2676235608039048,-0.8571764037774298,A
-0.008933867891970693,-1.7253542620077036,A
-1.2588064596843365,1.0480295776172526,A
-0.4664165060074345,-1.1088029749380393,A
0.22946036445842968,-0.5224124314310232,C
-0.4708216577755361,0.7393260256749032,B
-1.1617333589343466,-0.9053652126818322,C
0.15407999214886864,0.9694097907482053,C
1.2381603014898497,-0.665061720361623,A
0.9373769669196479,-0.7841422934704089,B
1.8262093469068,-1.1337710254197284,A
1.328478810791731,-0.6564861068187239,B
2.0132464547946003,0.5913207288524843,A
-1.016016529408222,-0.5222384795425068,A
0.7811812052237417,1.0526444176155614,B
-0.07071559172446261,0.044658280963466405,B
0.7583530326440655,0.13179842701081995,A
-1.2935048593383758,-0.8129740246401806,A
0.23511994315166507,1.2154824164976936,A
1.6159824241620477,0.7795294207714503,C
0.28729076103636375,0.748813885982477,A
-0.6667508502068556,-0.15323096025821417,A
-0.8241307213394766,-1.2487426107077115,A
0.33354901163620493,0.1855133065847436,A
0.6876524845090128,0.5461118308924472,A
0.24264427132386202,0.5566166656775543,A
-0.04268309622747663,0.4128913952224006,B
-0.7261444026863596,0.3697059256391301,C
0.6684176852860094,-0.6696814280722031,C
0.05183209899284673,-0.6236025096293596,A
-0.5265066965161149,-1.1249293551021546,A
1.2657749251665555,1.0656851747200478,B
0.5374338542273371,1.972195951943814,B
-0.18924569656839169,3.0317624151106344,A
-0.22752941536322038,0.25519335175601643,A
-0.39777791394020817,0.372325560060305,B
0.8356149278862445,-0.11391639305308393,A
1.7767198471176207,0.23914928463346072,B
0.2704853861101991,-0.9089976945137175,A
0.4184990745503845,-0.1340272208093656,A
-0.6082397293372869,-0.7764744081483639,A
2.671763379756685,-0.2634772501790354,A
-1.4569854207812678,-0.6982214597325725,B
-0.051567839476213594,0.546667032616485,A
0.5547965217253135,0.6766145517765254,A
-0.6448603066373296,0.34044044350154545,B
-0.8760594641105784,-0.6196429830140117,B
-0.9177089745002595,-1.1883888545982695,B
1.0642094888580087,0.6886117009788877,A
0.9766653699781299,0.03931306602429631,B
0.7768076988651466,-1.761289404642545,A
10.228394368334385,0.007994029548813363,B
8.884665005192664,1.0643121862471823,C
8.021559119958566,2.8144474532661614,A
9.375257478166736,0.3808292528376731,B
9.525095973972597,1.8771364753316424,B
9.792507411672606,-1.6050559790039236,B
10.403470384767504,-0.3408965794450173,B
9.107155072839323,-1.2792539721752665,A
9.526202018123895,-0.6513742900675522,B
9.100169637993474,-0.284099005360783,B
10.925012801735852,1.9822603001455896,B
9.046513170214741,0.06397771136885474,B
8.626557033650485,1.1060062915027862,C
8.671080129666622,-0.4213372746456993,B
9.978592863664964,-0.5382990953166494,C
8.96224496555147,-1.5813107815109928,B
9.704190345123166,1.9408669391818687,B
9.721225372799791,1.461799167547305,B
8.15389786382267,0.2363242820282007,C
8.05684007563061,-0.22776554558134285,B
9.772211477352505,0.10182061310329862,B
7.587358977398779,-1.3150291055377534,B
7.618836068509227,0.4914525899395903,B
11.063894535656669,1.3624582440002129,B
7.104014800853935,1.421075938069784,B
9.936400417014648,-1.5452999455287577,B
8.696798383289503,1.0955224114958095,C
9.550433510934786,-1.3090950523879856,B
9.610742155796194,-2.1375005960805877,C
8.777177824242788,1.1379567694000488,B
9.01839421557132,-0.4989375499619459,B
9.889346253772349,0.9747518150865815,B
10.310039692866951,0.8743424284463873,C
10.081374793937147,0.7329085574375346,B
9.265528649116472,0.08950899976381409,B
8.762740280902598,-1.2123682930597257,B
8.04468849118019,-0.28201448193520967,B
9.24145215960243,1.4408125980042632,B
8.958202772124487,1.003476290877664,B
10.07931565643212,-0.231446797688791,C
9.594690211370184,-0.2435280417248615,B
10.322135894078476,0.6358433382659322,B
7.809516245311645,0.16152465215384673,B
10.64811216182388,-0.18123103454670117,C
9.447715030095068,0.5458788377391453,C
7.9633771008354,0.5107079492135139,B
7.606164847965374,-0.6256241064013961,C
10.075722967494192,0.356756290308358,B
8.695522192253472,0.44646102124518744,C
8.939907752244869,0.012578502351833248,C
9.656818526720137,-0.7273677406591319,B
9.04033640555469,-0.3122681946066529,B
7.414396625399744,-0.9204557562492998,B
10.568206447063833,0.38472331458523407,B
7.676411698598611,-1.5403543758484106,B
8.887836099889416,1.5611865331764823,B
8.813241865195648,1.306999553404016,B
9.351930770818658,0.47125045784589364,C
7.664279490695431,0.9375229217497576,B
8.665067962726393,0.8630924536109083,B
8.185830018013887,0.1770493475099125,B
9.352002953937632,-0.15403331657586652,B
9.404545193086157,-0.26639707519250877,B
8.350940246958722,1.6054833827939645,A
10.048952866361443,-0.7608647450481768,B
9.568444305594612,-0.742678854701153,B
